product_id,product_name,product_price,product_rating,product_seller,offer_price,stock_quantity,product_category,product_tags
2eeba320-e2da-4028-8154-2203fc9d91f4,Travel Toiletry Bag Pro,26.9,3.8,Harris-Mendoza,,890,Travel,"{bag,travel,toiletry,pro}"
3b52befc-82b1-46df-8985-8da024ea3c99,Microfiber Duster with Case,75.88,1.1,Sawyer Inc,70.57,127,Home & Kitchen,"{case,home,&,microfiber,duster,kitchen,with}"
57c8c297-8c82-4c62-ad63-a9a2a84d1735,Cork Bulletin Board - Compact,88.65,1.8,Cline Group,,763,Office,"{board,compact,office,cork,bulletin}"
7b6ded17-1cba-4914-8574-3deb7fd1a01a,Pocket Notebook - Large,258.46,3.8,Joyce PLC,219.65,882,Office,"{notebook,pocket,office,large}"
b1a2e854-e1cb-4565-832a-d7a9f541d5e7,Scented Candles - Black,429.34,1.9,Baker and Sons,398.96,660,Home & Decor,"{decor,black,&,home,scented,candles}"
7392d599-12a3-44d4-86c1-5a7b3203ec0a,Silicone Oven Mitts - Blue,25.47,3.7,Gordon-Ward,,556,Home & Kitchen,"{silicone,mitts,blue,home,&,kitchen,oven}"
ed709753-fe58-4f0e-a7ae-0407bd53fdb6,Bluetooth Key Finder - 2025 Edition,372.41,2.3,"Peterson, Barker and Allen",300.02,956,Electronics,"{key,finder,2025,electronics,edition,bluetooth}"
1ab74d24-5502-45f1-ba53-0fea12d81c37,Digital Kitchen Scale - 2025 Edition,261.92,3.5,Hahn-Raymond,,290,Home & Kitchen,"{2025,scale,digital,kitchen,home,&,edition}"
d2284fd3-07c8-4ef4-a2ec-63af9933df13,Portable Tool Set - Blue,499.33,2.9,Nguyen-Wilson,,761,Tools,"{set,tools,tool,blue,portable}"
658d3a6c-34dd-4a57-9cb5-d6dbdbf9764d,Silicone Oven Mitts - Blue,429.1,3.0,"Mills, James and Schwartz",,403,Home & Kitchen,"{silicone,mitts,blue,home,&,kitchen,oven}"
8baa2103-50f3-41a8-87b9-0e262f9b7d95,Leather Wallet Max,252.59,4.3,Murray Ltd,233.3,205,Fashion,"{wallet,fashion,max,leather}"
dbdf0ef6-a5d9-4bfb-9a73-e58b1e5f2f5d,Travel Neck Pillow Mini,150.65,4.8,Smith-Nelson,,857,Travel,"{travel,pillow,neck,mini}"
af31f550-e7e0-48fa-bda7-649c56ebae92,Silicone Oven Mitts Mini,116.41,3.6,Church-Reynolds,98.2,172,Home & Kitchen,"{silicone,mitts,home,&,kitchen,mini,oven}"
73492db4-3d67-46b8-96a7-0394dcf56b1d,Stainless Steel Knife Set + Charger,331.84,4.3,Burch Inc,,128,Home & Kitchen,"{knife,steel,set,stainless,home,&,kitchen,charger}"
4d205534-7e4f-4814-a0b4-93452c5e809e,Mini Fridge v2,117.52,4.9,Barker PLC,,684,Home & Kitchen,"{v2,fridge,home,&,kitchen,mini}"
58592d25-f247-4975-8924-c3b32c3a1431,Gel Ink Pen Set - Red,179.36,5.0,"Ortega, Gutierrez and Martinez",136.7,802,Office,"{red,set,office,ink,pen,gel}"
1b211190-3019-4ae2-9576-62bd7550dcfd,Resistance Bands Set Pro,133.31,4.5,Clark Inc,120.53,210,Fitness,"{pro,resistance,set,bands,fitness}"
2770354e-82ac-4473-8de9-3db9d70cf05b,USB-C Charger - Red,216.83,3.5,Allen-Moore,166.23,674,Electronics,"{charger,red,electronics,usbc}"
13d346ed-914b-46c0-ac4d-256dded1197a,Coloring Book for Adults - Blue,213.41,2.8,Eaton Ltd,167.04,134,Books,"{coloring,blue,books,book,for,adults}"
ec5ab344-cce0-4602-a69e-12d74aa8b8a2,Smart Watch Mini,233.83,3.8,Parker-Valdez,,257,Wearables,"{wearables,mini,watch,smart}"
04f01d67-de9f-4fec-8cfc-e34a424177b4,Wireless Barcode Scanner - White,65.51,2.1,Martin and Sons,49.11,693,Office,"{barcode,wireless,scanner,office,white}"
6134ecbc-5e25-41f0-bcf2-a25a795162b3,Hair Dryer Brush v2,488.2,2.7,"Glenn, Herman and Cummings",,522,Beauty & Wellness,"{wellness,v2,hair,dryer,brush,&,beauty}"
74da64dd-2a87-4b9c-b434-dd5189eaf524,Smart Light Strip v2,432.19,2.9,Smith-Garza,,733,Home & Decor,"{decor,v2,light,smart,home,&,strip}"
61c8fee1-d138-4647-a7de-5222da886cbe,Floating Bookshelf Max,121.13,4.3,Wright-Cruz,113.54,599,Home & Decor,"{decor,bookshelf,&,home,floating,max}"
2415f00b-1360-4cb9-8263-8c7886c8ce36,USB-C Charger,195.64,2.8,"Weber, Glover and Mendez",181.89,820,Electronics,"{charger,electronics,usbc}"
f2a34f21-663d-4de9-8458-73efb94b1158,Sleep Mask - Large,140.0,4.7,Taylor-Flores,105.07,541,Travel,"{travel,mask,sleep,large}"
67cd1504-25d0-4d6e-a0eb-423f0a030911,Portable Blender - White,220.39,2.5,Lewis PLC,173.43,133,Home & Kitchen,"{blender,portable,home,&,kitchen,white}"
e721e166-1413-4c02-aa99-75dbe2de384f,Sleep Mask - Compact,294.61,1.7,Walters and Sons,207.39,641,Travel,"{compact,travel,mask,sleep}"
aecbbb39-8090-4472-a064-8f5e905ea68e,Cordless Vacuum - Red,133.29,3.9,Barnett and Sons,104.35,139,Home & Kitchen,"{red,home,&,kitchen,cordless,vacuum}"
8dffcdc0-b1a2-4cee-ab3b-9793e6461622,Smartphone Tripod v2,125.8,1.1,Dawson Inc,,985,Photography,"{tripod,photography,v2,smartphone}"
2e0132ed-52ab-454a-a9f4-e1e3b8eafd98,Paint-by-Number Kit - Compact,313.32,4.2,"Harrison, Miller and Barr",,881,Crafts,"{paintbynumber,compact,crafts,kit}"
dcc6c484-1fa9-4075-93bb-4b514c56abf8,Embroidery Starter Kit - Blue,441.6,4.4,Joseph-Williams,,509,Crafts,"{embroidery,crafts,blue,starter,kit}"
60d253f1-1ffc-435c-bf83-5101ec4a50ad,Camping Lantern Pro,275.33,2.7,Morris Inc,218.63,125,Outdoors,"{lantern,pro,camping,outdoors}"
da7bb7c7-9209-4efa-867b-2b024f81d70f,Eco-Friendly Lunch Box - Large,324.32,3.2,"Escobar, Riley and Marsh",235.17,349,Home & Kitchen,"{lunch,large,box,home,&,kitchen,ecofriendly}"
6af36cda-87ff-41c5-8201-b2d5118aee54,Yoga Mat Pro,477.33,4.2,"Dunlap, Clarke and Weaver",439.17,416,Fitness,"{yoga,mat,pro,fitness}"
11c3c749-8a12-495d-ab18-5ad2d4ff0f6b,Running Shoes - 2025 Edition,92.18,4.5,Williams Inc,74.67,887,Fitness,"{shoes,2025,running,fitness,edition}"
b52937cb-db62-49dd-8007-b82436082c88,Wireless Mouse - Large,452.17,3.7,"Roberts, Ruiz and Kane",,568,Electronics,"{electronics,mouse,wireless,large}"
e248df0e-91e8-4685-b69a-bbe7d15bb48d,Smart Light Strip Max,135.49,4.9,Johnson Inc,,962,Home & Decor,"{decor,light,smart,home,&,strip,max}"
359696d9-084d-4738-a957-106b929e7726,Reusable Grocery Bags - Black,105.67,3.3,"Fowler, Johnson and Brown",,719,Eco-Friendly,"{grocery,bags,reusable,black,eco-friendly}"
dac6214a-9310-471a-8f68-82e6476f7ccd,Compost Bin Max,434.86,4.0,Nelson-Brennan,,517,Eco-Friendly,"{eco-friendly,compost,bin,max}"
ed83c862-2f13-433d-ab06-6925a1ce2764,Magnetic Whiteboard - White,239.93,4.0,Flores-Jordan,,955,Office,"{whiteboard,magnetic,office,white}"
9b6c8c3e-91bf-49ae-84ef-7a9557f4422c,Wireless Barcode Scanner - 2025 Edition,326.71,4.0,"Brown, Daniels and Brooks",,445,Office,"{barcode,2025,wireless,scanner,office,edition}"
75638e81-62cd-4df3-893c-fd8c9b901204,Wrist Support Brace - Compact,142.8,3.3,Robles Ltd,,313,Health,"{support,health,brace,compact,wrist}"
0221d946-182d-47fa-9161-321ee3c5c0b6,Cork Bulletin Board - Black,145.41,2.0,Ashley-Mcdowell,135.87,951,Office,"{board,black,office,cork,bulletin}"
92c59d1c-150a-494c-98da-2144d6e2e0ae,Compost Bin Pro,341.4,1.3,Caldwell Inc,324.32,57,Eco-Friendly,"{eco-friendly,pro,compost,bin}"
cb8a611b-682a-4edb-8f7c-d69b63d76287,Memory Foam Pillow v2,150.33,3.0,"Hurley, Robertson and Moore",,895,Home & Kitchen,"{v2,foam,home,memory,pillow,&,kitchen}"
afecc278-6e5e-4a69-8ea9-11223808d756,Bathroom Scale v2,162.63,1.7,Johnson-Murillo,132.83,91,Health,"{bathroom,health,v2,scale}"
788292cd-b479-4810-bb6a-c1d544bc9112,LED Makeup Mirror - Blue,110.11,2.4,Garcia-Gutierrez,,742,Beauty & Wellness,"{wellness,mirror,makeup,blue,led,&,beauty}"
68097996-4493-4d11-a651-9851c98929ba,Wooden Desk Organizer - Black,373.71,2.8,Friedman-Brown,,405,Office,"{organizer,desk,black,office,wooden}"
03e4dcf4-f3ca-46ff-88a7-339419bec52c,Mini Succulent Planter,295.47,3.8,Higgins and Sons,,79,Home & Decor,"{planter,decor,succulent,&,home,mini}"
ecdb364c-e797-4ed6-a76b-018f228aa368,Reusable Grocery Bags + Charger,470.59,2.3,"Bates, Grant and Rodriguez",376.94,200,Eco-Friendly,"{grocery,bags,eco-friendly,reusable,charger}"
18652b91-21ac-42c0-bb7a-6fd081c8a094,LED Fairy Lights - Black,136.37,1.9,"Berg, White and Dunlap",111.73,396,Home & Decor,"{decor,fairy,black,led,home,&,lights}"
4be14603-d222-4d70-9ce9-fdb7c6a2be94,Mini Fridge,476.76,2.1,Armstrong-White,448.79,458,Home & Kitchen,"{fridge,kitchen,&,home,mini}"
97a6a0cd-ef20-4ef1-82af-22482664ed07,Floating Bookshelf + Charger,155.79,2.7,"Miller, Case and Harrington",,562,Home & Decor,"{decor,bookshelf,home,&,charger,floating}"
21c4be43-e13c-4e53-88df-9a4d75ef1667,Portable Picnic Blanket v2,443.73,2.3,"Johnston, Lee and Lopez",348.49,288,Outdoors,"{v2,picnic,outdoors,blanket,portable}"
894cd73c-24c9-4092-8da0-4cf6082c966d,Compost Bin - Blue,377.24,4.7,"Roth, Harvey and Douglas",317.23,20,Eco-Friendly,"{eco-friendly,compost,bin,blue}"
8a9d57c9-0f4f-4639-a320-b11c551b9a61,Portable Blender - Blue,111.76,3.0,"Bird, Meyer and Martinez",90.11,82,Home & Kitchen,"{blue,blender,portable,home,&,kitchen}"
10766db2-de74-45d5-ab44-81881a8bfb14,LED Makeup Mirror,304.32,3.0,Simmons PLC,216.68,30,Beauty & Wellness,"{wellness,mirror,makeup,led,&,beauty}"
d3df6053-dee2-4419-aaf5-4090b6b76f53,Cork Bulletin Board Mini,475.21,3.0,Hopkins LLC,,98,Office,"{board,office,cork,mini,bulletin}"
9a12db91-daf1-45ac-9fa6-5612540faae2,Wrist Support Brace - 2025 Edition,135.6,2.4,Best-Lee,,629,Health,"{edition,support,health,brace,2025,wrist}"
d6a42d30-6116-4df0-8a21-280cf1e6de6a,Yoga Mat - Black,389.06,4.9,Lopez-White,291.66,538,Fitness,"{yoga,mat,black,fitness}"
ba2e809d-7fa1-460d-955d-ccb0aff40e66,Electric Wine Opener v2,317.4,1.8,Delacruz PLC,,482,Home & Kitchen,"{v2,wine,home,&,kitchen,opener,electric}"
0403e279-7485-4505-a78f-61a2b313e6d4,Portable Fire Pit - White,264.81,4.1,Torres PLC,,485,Outdoors,"{outdoors,portable,white,pit,fire}"
20e285b5-2c0b-4d4a-ba53-3890d99a1df2,Laptop Cleaning Kit,193.03,4.8,Ross LLC,152.43,384,Electronics,"{electronics,cleaning,kit,laptop}"
0eb47b3e-c46b-41ca-89dd-d1019d946279,Laptop Stand Max,71.31,2.6,"Orr, Gibbs and Wilson",63.07,323,Office,"{max,office,laptop,stand}"
0e03ae49-9345-418c-8a7f-e6391c239244,Portable Tool Set,220.86,2.0,Cross-Gordon,188.43,439,Tools,"{tools,portable,set,tool}"
50281740-c10f-4e8b-be1f-3137d063eafb,Customizable Keychain - Large,192.06,3.7,Crosby-Suarez,,491,Accessories,"{accessories,keychain,large,customizable}"
09b5ef30-fdab-482e-8fd3-596e30c15b4e,Fitness Tracker Watch Mini,53.82,1.1,"Johnson, Rogers and Ellis",,225,Wearables,"{wearables,tracker,watch,fitness,mini}"
9142ce1e-ac4c-47fb-b377-f6b8ca537efd,Stainless Steel Straws - Black,119.65,3.8,Rush-Dudley,,797,Eco-Friendly,"{steel,black,stainless,straws,eco-friendly}"
63b5329d-737e-4b9f-8c3f-fcad2e8549d1,Wool Beanie - Compact,314.44,3.0,"Hernandez, Rhodes and Smith",293.72,753,Fashion,"{beanie,wool,fashion,compact}"
0e775e91-e1b2-4457-8647-dfeec61f7880,Bluetooth Key Finder,381.42,1.2,Church-Schmidt,,343,Electronics,"{key,bluetooth,electronics,finder}"
1360211e-7d7b-4879-97fe-b09a34cf675f,Aromatherapy Diffuser - Compact,129.26,4.9,Zuniga and Sons,,568,Home & Decor,"{decor,diffuser,compact,&,home,aromatherapy}"
467ac160-26d7-4069-8508-43693134313c,Floating Bookshelf - Red,84.96,3.9,Woods PLC,,90,Home & Decor,"{red,decor,bookshelf,&,home,floating}"
94901c06-ce8d-4c97-ba97-4dec554f31a0,Essential Oil Set - White,413.67,4.3,"Marshall, Donovan and Hernandez",,479,Beauty & Wellness,"{wellness,set,essential,oil,&,beauty,white}"
79cfdeb4-5cf3-4bdf-b614-33353d6a2683,Stainless Steel Water Bottle v2,229.34,4.8,Powell Group,187.96,334,Outdoors,"{steel,v2,outdoors,stainless,bottle,water}"
9e72ef68-2627-4fd4-9622-5c04d1625dfa,Electric Heating Pad - White,350.36,2.3,"Hansen, Sullivan and Acosta",,293,Health,"{health,heating,pad,white,electric}"
896b3f39-37f7-4d69-a149-21e664c158c6,Wireless Mouse - Black,277.99,3.1,Parsons-Gutierrez,214.48,175,Electronics,"{black,mouse,wireless,electronics}"
34e33fa8-31b5-44ae-a9bc-59739c8e662d,Mason Jar Set - Black,485.13,4.9,Scott-Norman,413.54,400,Home & Kitchen,"{set,mason,black,home,&,kitchen,jar}"
3111011c-1513-4be9-b750-311ae3eb86ef,External SSD - Black,287.15,5.0,Bryant-Howell,227.9,59,Electronics,"{external,black,electronics,ssd}"
a0f57f41-3f1c-496f-bf2e-ffa4e77a14fe,Smartphone Tripod - Red,458.37,3.1,Powers PLC,,943,Photography,"{tripod,red,photography,smartphone}"
6895a19a-326b-40f9-b47d-29af0c7d5a82,Wool Beanie - White,210.69,4.0,Vaughn and Sons,174.08,576,Fashion,"{beanie,wool,fashion,white}"
a774390b-7de6-4aba-ba98-12013aefd8cd,Portable Speaker - Large,478.18,1.8,Kennedy-Carpenter,379.96,88,Audio,"{audio,portable,large,speaker}"
b9eea523-12d5-494c-951f-85421083e5de,Portable Speaker - White,46.94,3.3,"Fisher, Hunt and Lewis",,532,Audio,"{audio,portable,white,speaker}"
5c9eae7d-11c5-4ce0-a6c2-823d9aef34a3,Electric Kettle,147.54,4.4,Duncan Group,,409,Home & Kitchen,"{kitchen,home,&,kettle,electric}"
ed48af09-0969-4c86-a42a-d9b6d3470bf5,Scented Candles v2,296.75,4.8,Hanson-Miles,,81,Home & Decor,"{decor,v2,home,&,scented,candles}"
8128c708-3a0c-4537-af7c-65298fcc041e,Rechargeable Hand Warmer with Case,483.72,3.1,"Cook, Bautista and Hooper",458.61,651,Outdoors,"{warmer,rechargeable,outdoors,case,hand,with}"
1d802e7b-e2bc-4aee-b8c6-059e6eab1a38,Bluetooth Key Finder v2,460.13,2.0,"Rodriguez, Johnson and Gardner",,736,Electronics,"{key,finder,v2,electronics,bluetooth}"
78e5d34e-5a0e-4b3a-8a65-33b25de76a9a,Instant Film Camera with Case,86.21,4.2,Thomas and Sons,80.64,743,Photography,"{instant,camera,case,film,photography,with}"
2e47c858-691c-4da6-96aa-67f7e9695428,Paint-by-Number Kit with Case,428.63,3.3,Patterson Group,379.88,848,Crafts,"{crafts,case,paintbynumber,kit,with}"
642e26c6-aed0-4736-ae0e-a9bce0fda5d9,Kids’ Art Supplies with Case,115.76,3.3,Horton LLC,83.92,783,Toys,"{supplies,art,kids’,case,toys,with}"
974a0169-4e19-4d08-8632-07ce998335b7,Laptop Stand,325.66,1.9,Colon-Garza,229.93,490,Office,"{office,laptop,stand}"
a565dac7-c097-4abb-8aee-99ce351c690b,Floating Bookshelf + Charger,253.83,1.2,Greer-Joyce,182.98,498,Home & Decor,"{decor,bookshelf,home,&,charger,floating}"
01aadc7c-598a-42ba-b8e8-28c4bd1b94c0,Hammock Chair v2,428.79,2.7,"Rangel, Young and Owen",,824,Outdoors,"{outdoors,hammock,chair,v2}"
e3060890-0fc8-409c-a174-7166b4ca24aa,Paint-by-Number Kit,439.71,4.9,Townsend PLC,,540,Crafts,"{paintbynumber,crafts,kit}"
4f6222a8-1a74-4ab7-b110-c76b34c68889,Gel Ink Pen Set,451.68,3.5,"Johnson, Washington and Sullivan",,516,Office,"{set,office,ink,pen,gel}"
8c584926-1136-4062-a564-52542e9f44fc,HD Monitor Max,401.92,5.0,"Leon, Miles and Warren",360.49,576,Electronics,"{monitor,hd,electronics,max}"
adc7f2b9-bb76-45a6-b6ca-965cf5233834,LED Fairy Lights - Black,257.12,3.1,"Jones, Ross and Perez",,929,Home & Decor,"{decor,fairy,black,led,home,&,lights}"
a9068259-e7f1-4ccf-a5cb-9e2fa95d13ff,Smart Light Strip - Compact,213.9,1.8,Weber-Adams,184.03,54,Home & Decor,"{decor,light,smart,home,compact,&,strip}"
586f407a-b82a-4589-ac6b-96da90e08184,Portable Picnic Blanket Max,260.06,2.2,Carter-Bartlett,,101,Outdoors,"{picnic,outdoors,blanket,portable,max}"
fbf237ce-90a7-4245-bb91-95060ea6125b,Mason Jar Set + Charger,245.07,4.2,Turner-Frank,,671,Home & Kitchen,"{set,mason,home,&,kitchen,charger,jar}"
98a796dd-f1e4-4c03-b452-45658aa076e2,Webcam,261.06,3.7,Francis LLC,201.8,769,Electronics,"{electronics,webcam}"
52afb545-c31a-4a4e-9516-fffaf8a50430,LED Fairy Lights - Large,433.18,2.5,"Collier, Taylor and Gibson",381.26,950,Home & Decor,"{decor,large,fairy,led,home,&,lights}"
9b4d3a78-7b2d-420d-8de0-cceac3e48dfc,Resistance Bands Set - Compact,471.05,4.2,Mckinney Ltd,,922,Fitness,"{resistance,set,bands,compact,fitness}"
d34405c0-60fe-42b4-8515-9a44dbdfeaea,Stainless Steel Knife Set v2,61.0,2.4,Kidd-Barton,,24,Home & Kitchen,"{knife,steel,set,v2,stainless,home,&,kitchen}"
117cddba-f767-4281-ab64-7232ad736ffb,Leather Wallet + Charger,341.11,4.7,Wilson Inc,,886,Fashion,"{wallet,charger,fashion,leather}"
93b2e1f3-bcb9-48c9-9d8d-0b7ee77007de,Portable Fire Pit v2,164.41,4.2,Lyons-Stewart,137.84,383,Outdoors,"{v2,outdoors,portable,pit,fire}"
9e647415-e744-4e48-bb95-2d8e6eaaaa01,Bamboo Toothbrush - Blue,418.49,4.2,"Choi, Adams and Ramos",,567,Personal Care,"{care,bamboo,blue,personal,toothbrush}"
e7d5b849-2ec3-40ab-8103-32b83bc24823,Bamboo Toothbrush Mini,308.38,3.8,Ramos-Perez,,622,Personal Care,"{care,bamboo,personal,toothbrush,mini}"
6f83f7f4-0bb5-4545-930d-04d92493d397,Electric Facial Cleanser Max,195.06,1.8,"Johnson, Hatfield and Fields",152.23,773,Beauty & Wellness,"{wellness,facial,&,cleanser,beauty,electric,max}"
0a10299f-031f-4d15-8453-461e86c2cc4d,Smart Light Strip - Black,107.6,2.1,"Taylor, Kirby and Shah",92.13,89,Home & Decor,"{decor,light,smart,home,black,&,strip}"
76bb34e9-cf6b-4ea0-8070-b28204e9bff3,Leather Wallet - 2025 Edition,434.07,2.7,Carey-Christian,339.82,776,Fashion,"{wallet,2025,leather,fashion,edition}"
18460885-b277-4274-9af7-dcb36202e7f5,Laptop Cleaning Kit Max,227.55,1.1,"Arnold, Stewart and Martinez",,265,Electronics,"{cleaning,electronics,laptop,kit,max}"
578d6cfc-14fb-4394-a095-3c8dc95e30a9,Wireless Security Camera - 2025 Edition,154.28,4.6,Williams-Klein,,218,Home Security,"{security,2025,camera,wireless,home,edition}"
f1882740-49d7-4fba-86c1-e417a7e67aed,Ergonomic Keyboard Max,378.27,3.2,Walter Ltd,328.81,456,Office,"{keyboard,office,ergonomic,max}"
b1893e7a-693f-42b9-ab89-1aa7b7bb0125,USB-C Charger,427.05,3.6,Moore-Fox,347.17,82,Electronics,"{charger,electronics,usbc}"
08ff1464-4c96-4ece-802f-f001760f5094,Travel Neck Pillow - White,115.32,2.6,"Hoffman, Gamble and Lopez",81.05,779,Travel,"{white,travel,pillow,neck}"
580a0251-2f08-48d4-b93e-ba57765e5f99,Smartphone Tripod Max,331.68,3.2,Stevens-Rodriguez,,340,Photography,"{tripod,photography,smartphone,max}"
83edbb16-67e3-4acc-a64b-37c63bddff14,Fabric Shaver - Red,352.32,3.5,"Whitehead, Peters and Mack",265.74,514,Home & Kitchen,"{red,shaver,fabric,home,&,kitchen}"
2b8d71e6-62fc-47f1-baf7-6b889613e67e,Pet Hair Remover with Case,245.32,1.6,"Becker, Baker and Williams",229.7,545,Pet Supplies,"{supplies,pet,hair,remover,case,with}"
4829f028-83fd-429d-8197-dd780c83da20,Cotton Bath Towel - Compact,497.94,1.1,"Berry, Roberts and Mitchell",,162,Home & Kitchen,"{cotton,bath,compact,home,&,kitchen,towel}"
0483c653-c050-4219-b425-a1bee2bd2c0e,Wool Beanie with Case,297.81,1.9,Hayes-Rush,259.26,376,Fashion,"{wool,case,fashion,beanie,with}"
940c9634-3bef-49c1-b98d-b2b5ef41e305,Drawing Tablet Pro,291.02,2.8,Leach-Jones,,585,Electronics,"{drawing,tablet,pro,electronics}"
13b22feb-86c0-46fd-a79f-158656cb8e76,LED Fairy Lights - Red,292.54,3.0,"Graham, Wade and Davis",217.13,428,Home & Decor,"{red,decor,fairy,led,home,&,lights}"
baacb28c-c14b-4cdd-96df-275dc3eafb54,Detangling Hair Brush - Large,231.89,1.7,Miller and Sons,,744,Beauty & Wellness,"{wellness,detangling,hair,large,brush,&,beauty}"
95b6df64-7a7b-4c20-9577-e71347d9fca0,Pocket Notebook - Red,246.9,4.1,"Espinoza, Summers and Green",189.66,136,Office,"{notebook,red,pocket,office}"
da662068-be3b-42db-b480-6a3948cc31b0,Indoor Plant Grow Light with Case,211.2,1.4,Ortiz Group,,492,Gardening,"{plant,light,grow,case,gardening,indoor,with}"
8fb17894-9684-4460-92b2-1e394ffbb525,Customizable Keychain - Black,199.34,4.5,"Thomas, Larsen and Welch",,658,Accessories,"{keychain,black,accessories,customizable}"
d0cb70b7-e099-41b1-b04c-bc53dbb8ea22,Digital Kitchen Scale,42.26,1.4,Lopez LLC,37.57,674,Home & Kitchen,"{scale,digital,kitchen,home,&}"
0063a20f-6b2e-49df-baf3-e0c962c1ac21,Running Shoes Max,394.92,3.7,Conley Ltd,,347,Fitness,"{shoes,running,fitness,max}"
49a16250-6c2c-4cad-ae8e-1f88f388d16f,Kids’ Art Supplies - 2025 Edition,21.26,3.0,Maldonado Ltd,19.5,352,Toys,"{supplies,art,2025,toys,edition,kids’}"
c03017b4-9148-440d-a2bb-f197477fb79f,Plush Stuffed Animal - Red,254.7,4.8,Hartman Ltd,209.98,164,Toys,"{red,plush,toys,animal,stuffed}"
0d4524ec-876a-4f07-b2ae-cac0b8d1db69,Silicone Ice Cube Tray - Large,368.27,4.7,Sandoval-Jones,275.28,458,Home & Kitchen,"{silicone,tray,large,home,&,kitchen,cube,ice}"
7835e513-1080-4003-8667-23c3234e487b,Pet Water Fountain - Black,474.23,1.3,Johnston Inc,,990,Pet Supplies,"{supplies,pet,fountain,black,water}"
041e2027-f73e-461b-8dbe-908c2f6b6703,Pocket Notebook - 2025 Edition,389.9,3.0,Garcia-Garner,,249,Office,"{2025,office,notebook,edition,pocket}"
6ba1cea9-da8d-4b70-ab1c-24f23c1c969b,Pet Water Fountain + Charger,174.22,2.3,Jones Inc,157.7,50,Pet Supplies,"{supplies,pet,fountain,charger,water}"
a54e5677-93d7-4b4a-911c-7bc662d113d8,Aromatherapy Diffuser - 2025 Edition,442.67,2.9,Haynes-Harper,,811,Home & Decor,"{decor,diffuser,2025,home,&,edition,aromatherapy}"
c3fefcf5-5d33-4e39-9fab-2dd14ed0b429,USB-C Charger v2,232.96,3.2,Johnson-Rogers,,153,Electronics,"{charger,v2,usbc,electronics}"
b89a6347-408e-45f1-a5e6-bc6cf8bc40d2,Wireless Doorbell Max,300.5,4.5,Oneill-Lucas,,264,Home Improvement,"{wireless,improvement,home,doorbell,max}"
4ad65ddb-5ecb-4204-b28f-0d7dce58fa15,LED Makeup Mirror - White,123.41,3.9,Juarez Inc,107.57,66,Beauty & Wellness,"{wellness,mirror,makeup,led,&,beauty,white}"
d94d51ad-8d6d-4786-a178-40dea51b699a,Yoga Mat Pro,409.16,1.9,"Chang, Reed and Johnson",,231,Fitness,"{yoga,mat,pro,fitness}"
1c762aab-bdfe-4121-bf0d-0180941c713f,Windproof Lighter v2,405.6,4.1,Raymond Inc,318.5,692,Outdoors,"{lighter,windproof,outdoors,v2}"
1d14f764-f1a1-4366-a3d1-ac354f8ad3e0,Pet Hair Remover - 2025 Edition,494.66,3.8,Hernandez and Sons,433.92,866,Pet Supplies,"{supplies,pet,2025,hair,remover,edition}"
03fb4aee-641a-4db3-8643-6f6ef0e5bf3c,Fabric Shaver,358.11,2.2,"Anderson, Rodriguez and Kelly",301.21,948,Home & Kitchen,"{shaver,fabric,kitchen,&,home}"
e2884546-0279-4e28-a98c-7c89d25de3c8,Cooling Gel Pillow - Large,410.3,4.1,Sanchez and Sons,337.23,122,Home & Kitchen,"{large,home,&,pillow,kitchen,cooling,gel}"
3634ab46-be41-4fe7-8d1b-fab3269e708a,Eco-Friendly Lunch Box Max,256.17,2.2,Kramer-Harrison,,400,Home & Kitchen,"{lunch,box,home,&,kitchen,ecofriendly,max}"
d801c78b-842f-464d-84eb-b08d2e6c699d,Magnetic Spice Rack Pro,39.15,4.3,Fuentes-Brooks,,446,Home & Kitchen,"{pro,magnetic,rack,spice,home,&,kitchen}"
c37a7a2f-dfe7-4f0d-8200-7c6cdb25a3ad,Laptop Stand v2,203.53,2.7,"Kirby, Gray and Williams",,532,Office,"{office,v2,laptop,stand}"
4af1c1ab-8c84-4db0-999f-3dc8174b171f,LED Makeup Mirror Mini,320.15,1.7,"Thompson, Bryan and Farley",,416,Beauty & Wellness,"{wellness,mirror,makeup,led,&,beauty,mini}"
5dc8749a-f81d-464b-a2d0-e0e29903a11c,Bluetooth Shower Speaker + Charger,359.25,2.1,Cantu PLC,326.12,679,Audio,"{speaker,charger,audio,bluetooth,shower}"
37af7126-e0e5-432c-ba89-bf92d9e5f8f7,Sleep Mask + Charger,132.64,4.6,Mason-Elliott,,221,Travel,"{charger,travel,mask,sleep}"
a7565135-997a-44c8-9c3a-3ce43e2c540a,Ceramic Coffee Mug - Blue,305.25,4.4,"Knapp, Baldwin and Diaz",225.76,209,Home & Kitchen,"{blue,mug,ceramic,home,&,coffee,kitchen}"
64140bb6-9b92-4fe9-b37e-0f7d1e5f06b0,Eco-Friendly Lunch Box - Large,168.07,4.9,Fitzgerald-Snyder,,874,Home & Kitchen,"{lunch,large,box,home,&,kitchen,ecofriendly}"
0b4d8ba7-9842-4ffe-9fb5-9e49c7ce65c8,Bathroom Scale with Case,23.07,3.7,Flynn and Sons,,318,Health,"{health,scale,bathroom,case,with}"
5b063acc-54b9-4c93-8849-2e33627f1e00,Bluetooth Headphones - Compact,239.5,2.4,"Davis, Case and Trujillo",189.92,460,Electronics,"{headphones,bluetooth,compact,electronics}"
